com.samsung.shealth.activity.day_summary,6305105,6
movement_type,create_sh_ver,energy_type,exercise_time,step_count,exercise_calorie_target,active_time,target,others_time,modify_sh_ver,update_time,floors_target,create_time,floor_count,dynamic_active_time_target,exercise_time_target,goal,longest_active_time,score,move_hourly_count,duration_type,move_hourly_target,distance,dynamic_active_time,calorie,extra_data,deviceuuid,run_time,pkg_name,walk_time,longest_idle_time,datauuid,day_time
0,62720090,0,1640252,7355,200,3996236,60,0,62720090,2024-10-30 18:00:02.056,10,2024-10-29 21:00:00.788,0.0,30,30,-1,955000,110,7,0,8,5142.2812,0,148.37282,f78dd43d-c455-4e78-afd5-52a5e77ed5b4.extra_data.json,8pzzg0NREq,2029,com.sec.android.app.shealth,3994207,34620000,f78dd43d-c455-4e78-afd5-52a5e77ed5b4,2024-10-30 00:00:00.000,
0,62720090,0,1475000,8812,200,4639635,60,0,62720090,2024-11-01 07:33:32.632,10,2024-10-30 21:00:01.016,0.0,30,30,-1,840000,128,9,0,8,6188.535,0,179.28337,6cbe7683-ae2e-4aa0-8064-b50a9b12ba4e.extra_data.json,8pzzg0NREq,5290,com.sec.android.app.shealth,4634345,40560000,6cbe7683-ae2e-4aa0-8064-b50a9b12ba4e,2024-10-31 00:00:00.000,
0,62720090,0,1596595,8468,200,4547755,60,0,62720090,2024-11-01 19:33:28.747,10,2024-10-31 21:00:00.665,0.0,30,30,-1,936595,125,10,0,8,5949.748,0,173.73135,24d5aacd-cb7c-45ba-b2ff-4d57d32a572a.extra_data.json,8pzzg0NREq,0,com.sec.android.app.shealth,4547755,37980000,24d5aacd-cb7c-45ba-b2ff-4d57d32a572a,2024-11-01 00:00:00.000,
0,62720090,0,891000,5610,200,2869658,60,0,62720090,2024-11-02 18:57:34.898,10,2024-11-01 21:00:01.253,0.0,30,30,-1,900000,78,6,0,8,3935.9568,0,113.76799,1d78f13f-8353-4a83-ab1e-55684d4419ca.extra_data.json,8pzzg0NREq,0,com.sec.android.app.shealth,2869658,46380000,1d78f13f-8353-4a83-ab1e-55684d4419ca,2024-11-02 00:00:00.000,
0,62720090,0,2425000,5673,200,3178833,60,0,62720090,2024-11-03 17:15:03.498,10,2024-11-02 21:00:03.556,0.0,30,30,-1,2425000,86,5,0,8,3900.0068,0,114.26001,32c0b080-5a2b-4b73-93a6-416c1acc177c.extra_data.json,8pzzg0NREq,0,com.sec.android.app.shealth,3178833,36120000,32c0b080-5a2b-4b73-93a6-416c1acc177c,2024-11-03 00:00:00.000,
0,62720090,0,0,2540,200,1404949,60,0,62720090,2024-11-04 18:34:48.773,10,2024-11-03 21:00:01.370,0.0,30,30,-1,420000,38,6,0,8,1731.1399,0,50.79001,9b820689-f8e2-4296-bbb1-9ccf7e8ec11e.extra_data.json,8pzzg0NREq,0,com.sec.android.app.shealth,1404949,47760000,9b820689-f8e2-4296-bbb1-9ccf7e8ec11e,2024-11-04 00:00:00.000,
0,62720090,0,1920000,9105,200,5087290,60,0,62720090,2024-11-05 21:00:02.912,10,2024-11-04 21:00:01.173,0.0,30,30,-1,1080000,140,9,0,8,6263.06,0,183.51003,9bbe1552-ba59-42c6-974a-b365f1718e8a.extra_data.json,8pzzg0NREq,0,com.sec.android.app.shealth,5087290,22919999,9bbe1552-ba59-42c6-974a-b365f1718e8a,2024-11-05 00:00:00.000,
0,62720090,0,1706000,7477,200,4097920,60,0,62720090,2024-11-06 15:09:06.294,10,2024-11-05 21:00:01.749,0.0,30,30,-1,1080000,113,7,0,8,5285.3965,0,157.3733,eb942d66-ee7a-43e5-a7c8-96631655f9ce.extra_data.json,8pzzg0NREq,0,com.sec.android.app.shealth,4097920,33900000,eb942d66-ee7a-43e5-a7c8-96631655f9ce,2024-11-06 00:00:00.000,
0,62720090,0,1561000,8639,200,4735224,60,0,62820030,2024-12-01 01:46:00.892,10,2024-11-06 21:00:01.918,0.0,30,30,-1,922368,130,10,0,8,6091.248,0,178.20349,65aafded-cda3-4ae5-a726-c898e8051163.extra_data.json,8pzzg0NREq,9069,com.sec.android.app.shealth,4726155,86400000,65aafded-cda3-4ae5-a726-c898e8051163,2024-11-07 00:00:00.000,
0,62720090,0,1516000,9516,200,5314294,60,0,62820030,2024-12-01 01:46:00.577,10,2024-11-07 21:00:00.881,0.0,30,30,-1,819000,146,9,0,8,6627.637,0,195.42902,bfcf46e5-200c-4e7c-bd89-8f1bc358dc11.extra_data.json,8pzzg0NREq,23361,com.sec.android.app.shealth,5290933,86400000,bfcf46e5-200c-4e7c-bd89-8f1bc358dc11,2024-11-08 00:00:00.000,
0,62720090,0,0,1923,200,997412,60,0,62720090,2024-11-09 12:15:02.648,10,2024-11-08 21:00:01.026,0.0,30,30,-1,420000,26,2,0,8,1318.07,0,38.52999,f8321cc4-44ee-4af5-922a-8b5a573dcd59.extra_data.json,8pzzg0NREq,0,com.sec.android.app.shealth,997412,41400000,f8321cc4-44ee-4af5-922a-8b5a573dcd59,2024-11-09 00:00:00.000,
0,62720090,0,0,202,200,134734,60,0,62720090,2024-11-10 11:22:06.502,10,2024-11-09 21:00:02.006,0.0,30,30,-1,16008,3,2,0,8,134.53,0,4.07,af2283a3-2399-43e6-a695-cbef4f8ee280.extra_data.json,8pzzg0NREq,0,com.sec.android.app.shealth,134734,43200000,af2283a3-2399-43e6-a695-cbef4f8ee280,2024-11-10 00:00:00.000,
0,62720090,0,2100000,9200,200,5077331,60,0,62720090,2024-11-11 19:15:03.124,10,2024-11-10 21:00:03.735,0.0,30,30,-1,1140000,140,13,0,8,6367.9717,0,186.48996,98fa6a57-5e7f-49d4-b8ab-b095f7985a0f.extra_data.json,8pzzg0NREq,1200,com.sec.android.app.shealth,5076131,26520000,98fa6a57-5e7f-49d4-b8ab-b095f7985a0f,2024-11-11 00:00:00.000,
0,62720090,0,1803000,9830,200,5481209,60,0,62850050,2024-12-08 04:37:57.735,10,2024-11-11 21:00:01.502,0.0,30,30,-1,1001000,151,8,0,8,6809.4263,0,199.7653,1418be43-ab7f-47ac-a280-59e387c859fa.extra_data.json,8pzzg0NREq,0,com.sec.android.app.shealth,5481209,86400000,1418be43-ab7f-47ac-a280-59e387c859fa,2024-11-12 00:00:00.000,
0,62720090,0,2586000,9666,200,5255024,60,0,62850050,2024-12-10 19:55:40.376,10,2024-11-12 21:00:02.598,0.0,30,30,-1,988000,145,8,0,8,6795.7793,0,198.01666,28fcb8b4-888c-4fc6-9821-7c7ff8c6424c.extra_data.json,8pzzg0NREq,0,com.sec.android.app.shealth,5255024,86400000,28fcb8b4-888c-4fc6-9821-7c7ff8c6424c,2024-11-13 00:00:00.000,
0,62720090,0,2217000,7191,200,3991739,60,0,62720090,2024-11-14 16:51:13.386,10,2024-11-13 21:00:02.171,0.0,30,30,-1,1200000,110,7,0,8,4951.8706,0,144.97997,73aed2d5-2379-41ae-8380-bb427c1b5ab2.extra_data.json,8pzzg0NREq,0,com.sec.android.app.shealth,3991739,31680000,73aed2d5-2379-41ae-8380-bb427c1b5ab2,2024-11-14 00:00:00.000,
0,62720090,0,1319000,9186,200,5120131,60,0,62720090,2024-11-15 14:41:53.412,10,2024-11-14 21:00:01.077,0.0,30,30,-1,1320000,140,9,0,8,6315.893,0,186.75966,89c20639-51d2-4c5c-89e4-7c2010632e79.extra_data.json,8pzzg0NREq,36987,com.sec.android.app.shealth,5083144,31740000,89c20639-51d2-4c5c-89e4-7c2010632e79,2024-11-15 00:00:00.000,
0,62720090,0,4313000,10148,200,5314894,60,0,62720090,2024-11-16 20:56:20.514,10,2024-11-15 21:00:00.963,0.0,30,30,-1,1860000,146,8,0,8,7066.157,0,205.91852,2a89b215-342d-44f3-98b3-6f7d9d1d9efe.extra_data.json,8pzzg0NREq,0,com.sec.android.app.shealth,5314894,45120000,2a89b215-342d-44f3-98b3-6f7d9d1d9efe,2024-11-16 00:00:00.000,
0,62720090,0,0,2038,200,1123565,60,0,62720090,2024-11-17 20:57:24.801,10,2024-11-16 21:00:01.586,0.0,30,30,-1,360000,30,7,0,8,1383.6202,0,40.85,c78396d3-e1a4-4825-ad48-b6b1ab2f47d9.extra_data.json,8pzzg0NREq,0,com.sec.android.app.shealth,1123565,36600000,c78396d3-e1a4-4825-ad48-b6b1ab2f47d9,2024-11-17 00:00:00.000,
0,62720090,0,2840000,8504,200,4775560,60,0,62720090,2024-11-18 17:33:21.477,10,2024-11-17 21:00:00.693,0.0,30,30,-1,1140000,131,11,0,8,5880.4644,0,172.68788,c6d0d1b5-c3fb-4bc5-9bd2-cb9d87d7cb79.extra_data.json,8pzzg0NREq,0,com.sec.android.app.shealth,4775560,24360000,c6d0d1b5-c3fb-4bc5-9bd2-cb9d87d7cb79,2024-11-18 00:00:00.000,
0,62720090,0,3219000,10594,200,5764864,60,0,62850050,2024-12-12 09:36:29.481,10,2024-11-18 21:15:40.730,0.0,30,30,-1,1499910,160,9,0,8,7419.0806,0,216.92003,9b35d66e-1028-46c8-99da-fd4de5779a43.extra_data.json,8pzzg0NREq,0,com.sec.android.app.shealth,5764864,86400000,9b35d66e-1028-46c8-99da-fd4de5779a43,2024-11-19 00:00:00.000,
0,62720090,0,4594000,14128,200,7269994,60,0,62720090,2024-11-20 20:10:31.779,10,2024-11-19 21:00:02.727,0.0,30,30,-1,1680000,200,9,0,8,9982.724,0,286.58432,419f1292-2ab0-4773-bede-f41576102aa3.extra_data.json,8pzzg0NREq,10800,com.sec.android.app.shealth,7259194,35160000,419f1292-2ab0-4773-bede-f41576102aa3,2024-11-20 00:00:00.000,
0,62720090,0,1864000,9710,200,5133234,60,0,62720090,2024-11-21 19:30:22.783,10,2024-11-20 21:00:01.265,0.0,30,30,-1,1060000,141,8,0,8,6830.8706,0,197.9013,d9a25f38-d108-4183-95ce-4b42b7015403.extra_data.json,8pzzg0NREq,0,com.sec.android.app.shealth,5133234,44820000,d9a25f38-d108-4183-95ce-4b42b7015403,2024-11-21 00:00:00.000,
0,62720090,0,1807000,10882,200,5876626,60,0,62720090,2024-11-22 18:19:04.018,10,2024-11-21 21:00:02.948,0.0,30,30,-1,1080000,161,9,0,8,7554.189,0,221.69002,a17e6085-ae29-4f5f-a7e9-ec05b857745e.extra_data.json,8pzzg0NREq,39682,com.sec.android.app.shealth,5836944,36420000,a17e6085-ae29-4f5f-a7e9-ec05b857745e,2024-11-22 00:00:00.000,
0,62720090,0,2916000,6489,200,3205466,60,0,62720090,2024-11-23 20:14:13.016,10,2024-11-22 21:00:01.541,0.0,30,30,-1,2040000,88,6,0,8,4616.7344,0,133.54399,246dae37-2af7-40a9-9d8d-456cd462275c.extra_data.json,8pzzg0NREq,0,com.sec.android.app.shealth,3205466,42600000,246dae37-2af7-40a9-9d8d-456cd462275c,2024-11-23 00:00:00.000,
0,62720090,0,644000,4781,200,2523182,60,0,62720090,2024-11-24 21:00:02.686,10,2024-11-23 21:00:01.569,0.0,30,30,-1,660000,70,5,0,8,3301.9778,0,96.04801,3990530c-3737-4f26-9598-a83c3efb7d9c.extra_data.json,8pzzg0NREq,0,com.sec.android.app.shealth,2523182,34980000,3990530c-3737-4f26-9598-a83c3efb7d9c,2024-11-24 00:00:00.000,
0,62720090,0,4756000,12909,200,7232861,60,0,62720090,2024-11-25 20:53:52.014,10,2024-11-24 21:00:01.674,0.0,30,30,-1,1620000,200,16,0,8,8983.308,0,263.54117,960111a0-5a70-400c-bd29-a2d96b2c31a5.extra_data.json,8pzzg0NREq,2800,com.sec.android.app.shealth,7230061,21360000,960111a0-5a70-400c-bd29-a2d96b2c31a5,2024-11-25 00:00:00.000,
0,62720090,0,5175000,13667,200,7673044,60,0,62720090,2024-11-26 17:12:44.911,10,2024-11-25 21:00:01.921,0.0,30,30,-1,1773000,211,11,0,8,9513.093,0,279.054,a352dde5-12fc-4820-959d-3ccbd6c89963.extra_data.json,8pzzg0NREq,0,com.sec.android.app.shealth,7673044,24420000,a352dde5-12fc-4820-959d-3ccbd6c89963,2024-11-26 00:00:00.000,
0,62720090,0,4230000,11330,200,6150628,60,0,62850050,2024-12-20 16:37:47.167,10,2024-11-26 21:00:01.564,0.0,30,30,-1,1800000,170,9,0,8,8101.415,0,238.94429,9bab5966-6957-4633-9318-46803ddaed7c.extra_data.json,8pzzg0NREq,0,com.sec.android.app.shealth,6150628,86400000,9bab5966-6957-4633-9318-46803ddaed7c,2024-11-27 00:00:00.000,
0,62720090,0,3720000,10945,200,5696061,60,0,62720090,2024-11-28 20:30:39.664,10,2024-11-27 21:00:01.451,0.0,30,30,-1,1108000,156,7,0,8,7695.415,0,222.73932,ee4faa68-851e-4bf2-b70c-804506556939.extra_data.json,8pzzg0NREq,0,com.sec.android.app.shealth,5696061,41340000,ee4faa68-851e-4bf2-b70c-804506556939,2024-11-28 00:00:00.000,
0,62720090,0,2014000,10091,200,5624590,60,0,62850050,2024-12-20 16:37:46.393,10,2024-11-28 21:00:02.522,0.0,30,30,-1,1080000,155,8,0,8,6881.1743,0,202.76672,cc33f997-c81b-404a-b035-56c19b57d070.extra_data.json,8pzzg0NREq,0,com.sec.android.app.shealth,5624590,86400000,cc33f997-c81b-404a-b035-56c19b57d070,2024-11-29 00:00:00.000,
0,62720090,0,2319000,6333,200,3183552,60,0,62850050,2024-12-20 16:37:45.944,10,2024-11-29 22:21:10.762,0.0,30,30,-1,1260000,88,4,0,8,4471.773,0,129.26866,d85e67a5-750e-4388-ae51-9d8f2659d500.extra_data.json,8pzzg0NREq,0,com.sec.android.app.shealth,3183552,86400000,d85e67a5-750e-4388-ae51-9d8f2659d500,2024-11-30 00:00:00.000,
0,62720090,0,2880000,6803,200,3526173,60,0,62850050,2024-12-20 16:37:45.662,10,2024-11-30 21:00:00.949,0.0,30,30,-1,1500000,96,6,0,8,4714.8296,0,137.17,70e779dd-d0ed-47a0-aec9-750bdfb14a27.extra_data.json,8pzzg0NREq,0,com.sec.android.app.shealth,3526173,86400000,70e779dd-d0ed-47a0-aec9-750bdfb14a27,2024-12-01 00:00:00.000,
0,62820030,0,2120000,9520,200,5264311,60,0,62850050,2024-12-20 16:37:45.435,10,2024-12-01 21:00:02.548,0.0,30,30,-1,1200000,145,13,0,8,6597.0107,0,193.80002,c4cf03ea-f8c8-4108-aa93-ba2c6f7e9ecc.extra_data.json,8pzzg0NREq,0,com.sec.android.app.shealth,5264311,86400000,c4cf03ea-f8c8-4108-aa93-ba2c6f7e9ecc,2024-12-02 00:00:00.000,
0,62820030,0,2649000,11813,200,6350884,60,0,62850050,2024-12-20 16:37:45.063,10,2024-12-02 21:00:02.534,0.0,30,30,-1,900000,175,10,0,8,8232.772,0,240.0944,52896a1f-b038-40ee-9df3-748bd6ed0839.extra_data.json,8pzzg0NREq,4628,com.sec.android.app.shealth,6346256,86400000,52896a1f-b038-40ee-9df3-748bd6ed0839,2024-12-03 00:00:00.000,
0,62820030,0,2974000,10165,200,5612854,60,0,62850050,2024-12-20 16:37:44.640,10,2024-12-03 21:00:01.866,0.0,30,30,-1,1500000,155,10,0,8,7141.1733,0,208.45128,0ef47336-8f11-44d4-84ae-4c3b45c6791b.extra_data.json,8pzzg0NREq,22105,com.sec.android.app.shealth,5590749,86400000,0ef47336-8f11-44d4-84ae-4c3b45c6791b,2024-12-04 00:00:00.000,
0,62820030,0,1674000,8018,200,4137645,60,0,62850050,2024-12-20 16:37:44.176,10,2024-12-04 21:00:00.865,0.0,30,30,-1,1020000,113,9,0,8,5594.193,0,161.00801,054984ce-d765-4521-8de2-98279f50fca5.extra_data.json,8pzzg0NREq,7200,com.sec.android.app.shealth,4130445,86400000,054984ce-d765-4521-8de2-98279f50fca5,2024-12-05 00:00:00.000,
0,62820030,0,2163000,8147,200,4264314,60,0,62850050,2024-12-20 16:37:43.801,10,2024-12-05 21:00:02.384,0.0,30,30,-1,839889,116,6,0,8,5782.2017,0,167.75067,b17568f6-6a71-4770-b50a-fa1a28ebbce9.extra_data.json,8pzzg0NREq,19818,com.sec.android.app.shealth,4244496,86400000,b17568f6-6a71-4770-b50a-fa1a28ebbce9,2024-12-06 00:00:00.000,
0,62820030,0,0,3973,200,1953530,60,0,62850050,2024-12-20 16:37:43.422,10,2024-12-06 21:00:01.991,0.0,30,30,-1,480000,53,3,0,8,2785.42,0,79.640015,801959d3-0171-4383-ad7e-636638043f73.extra_data.json,8pzzg0NREq,1176,com.sec.android.app.shealth,1952354,86400000,801959d3-0171-4383-ad7e-636638043f73,2024-12-07 00:00:00.000,
0,62820030,0,0,322,200,214774,60,0,62850050,2024-12-20 16:37:42.929,10,2024-12-07 21:00:03.218,0.0,30,30,-1,24679,5,5,0,8,213.81,0,6.5199995,704b8b15-b280-4373-b100-cf5615b3d2d8.extra_data.json,8pzzg0NREq,0,com.sec.android.app.shealth,214774,86400000,704b8b15-b280-4373-b100-cf5615b3d2d8,2024-12-08 00:00:00.000,
0,62850050,0,1930000,10987,200,6061575,60,0,62850050,2024-12-20 16:37:42.200,10,2024-12-08 21:00:01.763,0.0,30,30,-1,1105000,168,12,0,8,7630.225,0,224.02829,dea45520-ce02-4fc2-b71b-959b8a5dc0a4.extra_data.json,8pzzg0NREq,0,com.sec.android.app.shealth,6061575,86400000,dea45520-ce02-4fc2-b71b-959b8a5dc0a4,2024-12-09 00:00:00.000,
0,62850050,0,2458000,8914,200,4867517,60,0,62850050,2024-12-20 16:37:41.250,10,2024-12-09 21:00:01.162,0.0,30,30,-1,1041000,135,9,0,8,6285.9688,0,183.41895,920e66a3-9f28-47c4-86bf-9edfa3664c9b.extra_data.json,8pzzg0NREq,4000,com.sec.android.app.shealth,4863517,86400000,920e66a3-9f28-47c4-86bf-9edfa3664c9b,2024-12-10 00:00:00.000,
0,62850050,0,1915000,12175,200,6416057,60,0,62850050,2024-12-20 16:37:40.510,10,2024-12-10 21:00:00.626,0.0,30,30,-1,1260000,176,10,0,8,8500.629,0,247.05666,05301ee2-8255-484f-9f11-34c7aaf94532.extra_data.json,8pzzg0NREq,16027,com.sec.android.app.shealth,6400030,86400000,05301ee2-8255-484f-9f11-34c7aaf94532,2024-12-11 00:00:00.000,
0,62850050,0,1924000,6944,200,3655927,60,0,62850050,2024-12-20 16:37:39.876,10,2024-12-11 21:00:01.867,0.0,30,30,-1,1080000,100,8,0,8,4899.734,0,141.67865,0e8ced60-1881-4c2b-b40e-9af2291b69b1.extra_data.json,8pzzg0NREq,4217,com.sec.android.app.shealth,3651710,86400000,0e8ced60-1881-4c2b-b40e-9af2291b69b1,2024-12-12 00:00:00.000,
0,62850050,0,1791000,7948,200,4229047,60,0,62850050,2024-12-20 16:37:39.245,10,2024-12-12 21:00:02.875,0.0,30,30,-1,1080000,116,8,0,8,5588.48,0,161.94398,dc89b203-1f55-4486-90ca-b441edfd7295.extra_data.json,8pzzg0NREq,4005,com.sec.android.app.shealth,4225042,86400000,dc89b203-1f55-4486-90ca-b441edfd7295,2024-12-13 00:00:00.000,
0,62850050,0,2577000,6293,200,3303302,60,0,62850050,2024-12-20 16:37:38.831,10,2024-12-13 21:00:02.576,0.0,30,30,-1,1139090,91,7,0,8,4496.4014,0,130.23999,27930970-f47f-4d73-9431-e9e147751e76.extra_data.json,8pzzg0NREq,0,com.sec.android.app.shealth,3303302,86400000,27930970-f47f-4d73-9431-e9e147751e76,2024-12-14 00:00:00.000,
0,62850050,0,1421000,2988,200,1645901,60,0,62850050,2024-12-20 16:37:38.317,10,2024-12-14 21:00:01.334,0.0,30,30,-1,780000,45,6,0,8,2077.3472,0,60.383667,9db172fb-f378-4b76-99d3-14b5921b7155.extra_data.json,8pzzg0NREq,0,com.sec.android.app.shealth,1645901,86400000,9db172fb-f378-4b76-99d3-14b5921b7155,2024-12-15 00:00:00.000,
0,62850050,0,775000,5179,200,2843585,60,0,62850050,2025-01-11 21:19:17.939,10,2024-12-15 21:00:01.907,0.0,30,30,-1,780000,78,6,0,8,3554.8958,0,104.23666,d7e05744-70c5-484b-aebc-034391157a16.extra_data.json,8pzzg0NREq,0,com.sec.android.app.shealth,2843585,86400000,d7e05744-70c5-484b-aebc-034391157a16,2024-12-16 00:00:00.000,
0,62850050,0,1894000,7694,200,3957942,60,0,62850050,2025-01-11 21:19:17.639,10,2024-12-16 21:00:02.240,0.0,30,30,-1,1054000,108,6,0,8,5447.432,0,156.82098,5f463fb7-d0aa-4439-bc02-62695105a472.extra_data.json,8pzzg0NREq,0,com.sec.android.app.shealth,3957942,86400000,5f463fb7-d0aa-4439-bc02-62695105a472,2024-12-17 00:00:00.000,
0,62850050,0,0,2337,200,1297682,60,0,62850050,2025-01-11 21:19:17.320,10,2024-12-17 21:00:03.255,0.0,30,30,-1,360000,35,10,0,8,1594.47,0,46.849987,ade96df6-b989-4251-b1f7-fe960935dca9.extra_data.json,8pzzg0NREq,0,com.sec.android.app.shealth,1297682,86400000,ade96df6-b989-4251-b1f7-fe960935dca9,2024-12-18 00:00:00.000,
0,62850050,0,3176000,9167,200,4838188,60,0,62850050,2025-01-11 21:19:17.113,10,2024-12-18 21:00:01.803,0.0,30,30,-1,1379749,133,10,0,8,6378.565,0,185.517,c5a1e8ba-9dee-4c0e-9fb8-bc03d5f33271.extra_data.json,8pzzg0NREq,0,com.sec.android.app.shealth,4838188,86400000,c5a1e8ba-9dee-4c0e-9fb8-bc03d5f33271,2024-12-19 00:00:00.000,
0,62850050,0,4190000,16958,200,8886573,60,0,62900750,2025-01-16 17:07:54.804,10,2024-12-19 21:00:01.713,0.0,30,30,-1,1193000,245,9,0,8,11892.548,0,345.07806,29165867-cc07-4bd9-960a-52b2251ee37f.extra_data.json,8pzzg0NREq,14359,com.sec.android.app.shealth,8872214,86400000,29165867-cc07-4bd9-960a-52b2251ee37f,2024-12-20 00:00:00.000,
0,62850050,0,0,4308,200,2244889,60,0,62900750,2025-01-16 17:07:54.248,10,2024-12-20 21:00:00.931,0.0,30,30,-1,540000,61,4,0,8,2963.69,0,86.04999,96b98319-857b-4262-b754-bda8bcecd1ab.extra_data.json,8pzzg0NREq,0,com.sec.android.app.shealth,2244889,86400000,96b98319-857b-4262-b754-bda8bcecd1ab,2024-12-21 00:00:00.000,
0,62850050,0,1678000,4680,200,2431292,60,0,62900750,2025-01-18 15:58:15.608,10,2024-12-21 21:00:01.118,0.0,30,30,-1,1020000,66,6,0,8,3221.111,0,93.857994,be7c3df4-949b-4085-975e-4a54f770bbb5.extra_data.json,8pzzg0NREq,400,com.sec.android.app.shealth,2430892,86400000,be7c3df4-949b-4085-975e-4a54f770bbb5,2024-12-22 00:00:00.000,
0,62850050,0,1696000,11693,200,6520983,60,0,62900750,2025-01-18 15:58:15.359,10,2024-12-22 21:00:01.041,0.0,30,30,-1,1064000,180,10,0,8,8120.9463,0,238.2686,0b7c3645-c89c-456e-a86e-76425a5547ca.extra_data.json,8pzzg0NREq,8000,com.sec.android.app.shealth,6512983,86400000,0b7c3645-c89c-456e-a86e-76425a5547ca,2024-12-23 00:00:00.000,
0,62850050,0,2661000,11971,200,6508207,60,0,62900750,2025-01-18 15:58:15.005,10,2024-12-23 21:00:00.730,0.0,30,30,-1,1080000,180,11,0,8,8326.622,0,243.72504,a85e545a-34c2-4879-a06a-80bbe3fae165.extra_data.json,8pzzg0NREq,1607,com.sec.android.app.shealth,6506600,86400000,a85e545a-34c2-4879-a06a-80bbe3fae165,2024-12-24 00:00:00.000,
0,62850050,0,1502000,9451,200,5104041,60,0,62900750,2025-01-21 19:34:45.445,10,2024-12-24 21:00:01.899,0.0,30,30,-1,876000,141,9,0,8,6686.438,0,194.02388,809682a4-a96b-4bc8-a9d3-ea7efc9c43fe.extra_data.json,8pzzg0NREq,3963,com.sec.android.app.shealth,5100078,86400000,809682a4-a96b-4bc8-a9d3-ea7efc9c43fe,2024-12-25 00:00:00.000,
0,62850050,0,2555000,11098,200,5909934,60,0,62900750,2025-01-21 19:34:45.128,10,2024-12-25 21:00:00.780,0.0,30,30,-1,1020000,163,13,0,8,7785.749,0,225.64833,bc05ddb4-b7c3-427a-9eaa-620351bbbb9b.extra_data.json,8pzzg0NREq,8080,com.sec.android.app.shealth,5901854,86400000,bc05ddb4-b7c3-427a-9eaa-620351bbbb9b,2024-12-26 00:00:00.000,
0,62850050,0,2967000,10113,200,5430271,60,0,62900750,2025-01-21 19:34:44.865,10,2024-12-26 21:00:00.958,0.0,30,30,-1,1080000,150,6,0,8,7071.968,0,205.82028,56d82ec0-638e-4cdd-8c56-2cb78675b587.extra_data.json,8pzzg0NREq,0,com.sec.android.app.shealth,5430271,86400000,56d82ec0-638e-4cdd-8c56-2cb78675b587,2024-12-27 00:00:00.000,
0,62850050,0,0,2006,200,1116925,60,0,62900750,2025-01-21 19:34:44.529,10,2024-12-27 21:00:00.721,0.0,30,30,-1,300000,30,7,0,8,1366.08,0,40.359997,04b3d0f7-7774-4a8f-b314-f3aea175f9fe.extra_data.json,8pzzg0NREq,0,com.sec.android.app.shealth,1116925,86400000,04b3d0f7-7774-4a8f-b314-f3aea175f9fe,2024-12-28 00:00:00.000,
0,62850050,0,636000,2408,200,1289438,60,0,62900750,2025-01-21 19:34:44.082,10,2024-12-28 21:00:00.879,0.0,30,30,-1,660000,35,7,0,8,1669.4639,0,48.890003,90f04729-2b60-45c8-929a-02d60bf3ac09.extra_data.json,8pzzg0NREq,0,com.sec.android.app.shealth,1289438,86400000,90f04729-2b60-45c8-929a-02d60bf3ac09,2024-12-29 00:00:00.000,
0,62850050,0,0,2721,200,1464919,60,0,62900750,2025-01-21 19:34:43.787,10,2024-12-29 21:00:00.794,0.0,30,30,-1,540000,40,8,0,8,1860.74,0,54.439995,7326a0f3-e5a0-48e0-a84f-2bfd69af2ac4.extra_data.json,8pzzg0NREq,0,com.sec.android.app.shealth,1464919,86400000,7326a0f3-e5a0-48e0-a84f-2bfd69af2ac4,2024-12-30 00:00:00.000,
0,62850050,0,0,3777,200,1881554,60,0,62900750,2025-01-27 05:24:33.265,10,2024-12-30 21:00:01.742,0.0,30,30,-1,420000,51,6,0,8,2639.2002,0,75.57,7650e5e1-15f8-46fd-95be-47037168aa1b.extra_data.json,8pzzg0NREq,0,com.sec.android.app.shealth,1881554,86400000,7650e5e1-15f8-46fd-95be-47037168aa1b,2024-12-31 00:00:00.000,
0,62850050,0,644000,1375,200,791399,60,0,62900750,2025-01-27 21:12:17.004,10,2024-12-31 21:00:02.484,0.0,30,30,-1,660000,21,4,0,8,954.93463,0,28.575998,b7072ac5-5c3e-4d49-81c8-64a5ee98025a.extra_data.json,8pzzg0NREq,0,com.sec.android.app.shealth,791399,86400000,b7072ac5-5c3e-4d49-81c8-64a5ee98025a,2025-01-01 00:00:00.000,
0,62850050,0,0,388,200,258796,60,0,62900750,2025-01-27 21:12:16.647,10,2025-01-01 21:56:49.195,0.0,30,30,-1,42688,6,7,0,8,254.36998,0,7.8099995,22e3bf53-5ad2-4bc1-8e99-771d54decf89.extra_data.json,8pzzg0NREq,0,com.sec.android.app.shealth,258796,86400000,22e3bf53-5ad2-4bc1-8e99-771d54decf89,2025-01-02 00:00:00.000,
0,62850050,0,644000,2423,200,1339204,60,0,62900750,2025-01-29 22:39:16.198,10,2025-01-02 21:00:01.710,0.0,30,30,-1,644000,36,6,0,8,1670.6714,0,48.772003,563a5bb8-749a-46ef-bd98-601395403f43.extra_data.json,8pzzg0NREq,0,com.sec.android.app.shealth,1339204,86400000,563a5bb8-749a-46ef-bd98-601395403f43,2025-01-03 00:00:00.000,
0,62850050,0,1283000,3942,200,2073740,60,0,62900750,2025-01-29 22:39:15.863,10,2025-01-03 21:00:01.195,0.0,30,30,-1,660000,56,6,0,8,2758.2969,0,79.766655,e97ff03c-9a53-41f5-b94d-edb488eed464.extra_data.json,8pzzg0NREq,0,com.sec.android.app.shealth,2073740,86400000,e97ff03c-9a53-41f5-b94d-edb488eed464,2025-01-04 00:00:00.000,
